date,No. of days,txVolume,txCount,marketcap,exchangeVolume,generatedCoins,fees,Bitcoin Google Trends,Price,GDPC1
12/16/2016,1329,1361152984,270694,12498800000,83608200,1512.5,95.33795336,6,785,187
12/17/2016,1330,1279275162,298629,12599600000,78989800,1725,104.1131746,6,791,187
12/18/2016,1331,910204305.1,240445,12694800000,60524400,1637.5,81.81349281,8,791,187
12/19/2016,1332,814444939.7,224977,12691100000,74886400,1887.5,77.30487411,8,793,187
12/20/2016,1333,1013424987,284267,12717600000,99629300,1875,102.0333889,8,801,187
12/21/2016,1334,1184361856,300564,12853700000,155576000,1775,105.9449239,8,834,187
12/22/2016,1335,2025796752,311678,13393800000,200027000,1875,110.4645593,8,865,187
12/23/2016,1336,1666592166,323284,13888600000,275564000,2050,109.9034956,8,922,187
12/24/2016,1337,1653467468,296417,14810300000,137727000,1812.5,98.16444763,8,899,187
12/25/2016,1338,1120067860,261823,14450100000,143665000,1725,89.36306429,9,896,187
12/26/2016,1339,758857735.2,201437,14407800000,123771000,2025,64.89672348,9,908,187
12/27/2016,1340,1018305400,232551,14593300000,167308000,1875,82.51000694,9,933,187
12/28/2016,1341,1238993863,288616,15020500000,236630000,1912.5,98.15867991,9,976,187
12/29/2016,1342,1262482074,299687,15670000000,199320000,2062.5,99.71537646,9,974,187
12/30/2016,1343,1291388528,308509,15630200000,187474000,1862.5,110.8763083,9,961,187
12/31/2016,1344,1510753869,293357,15440700000,99135100,2012.5,101.5836738,9,964,187
1/1/2017,1345,1085531647,265605,15491200000,147775000,1900,88.10523804,14,998,188
1/2/2017,1346,834217829.1,189139,16055100000,222185000,2000,64.97262127,14,1022,188
1/3/2017,1347,1203230986,259626,16426600000,185168000,1725,104.0155307,14,1044,188
1/4/2017,1348,1720621804,299747,16795400000,344946000,2175,110.4774617,14,1155,188
1/5/2017,1349,1717130787,314971,18604000000,510199000,1850,144.6314472,14,1013,188
1/6/2017,1350,1959806312,301862,16314100000,351876000,1850,167.5577316,14,902,188
1/7/2017,1351,1759509724,348783,14534400000,279550000,2025,131.660522,14,909,188
1/8/2017,1352,1287836791,281148,14611400000,158715000,1700,106.5827181,11,911,188
1/9/2017,1353,798430301.2,267851,14694900000,141877000,1962.5,93.94094356,11,903,188
1/10/2017,1354,1278753509,265257,14522600000,115808000,1862.5,97.12533162,11,908,188
1/11/2017,1355,1126414045,319011,14615700000,310929000,1937.5,120.5445491,11,778,188
1/12/2017,1356,2563569112,290097,12477600000,222326000,1862.5,106.6931027,11,805,188
1/13/2017,1357,1858847947,304350,12939100000,168968000,2175,110.4957979,11,824,188
1/14/2017,1358,1492873730,284591,13285200000,93063300,1987.5,101.395727,11,818,188
1/15/2017,1359,725363382,243658,13174300000,71013600,2062.5,84.43101692,8,822,188
1/16/2017,1360,795020146.9,238261,13234600000,82755200,2112.5,85.17234104,8,832,188
1/17/2017,1361,1106036086,244356,13383900000,155095000,2037.5,93.35476725,8,908,188
1/18/2017,1362,1282007509,294931,14648900000,225677000,1937.5,112.0508972,8,887,188
1/19/2017,1363,1235608737,310376,14311700000,105625000,2062.5,113.3850577,8,899,188
1/20/2017,1364,1034402796,303350,14472100000,86728400,2162.5,112.4242977,8,895,188
1/21/2017,1365,1067981810,293251,14432000000,111158000,2175,105.2106648,8,922,188
1/22/2017,1366,870633002,270811,14863600000,116573000,2300,95.32603131,8,925,188
1/23/2017,1367,732842619.1,239026,14918800000,73588600,2200,88.90143618,8,921,188
1/24/2017,1368,960627708.3,258127,14681400000,111349000,1837.5,99.84993774,8,893,188
1/25/2017,1369,1093570380,231077,14380700000,120831000,1787.5,142.8270543,8,902,188
1/26/2017,1370,1237126943,314498,14551200000,131958000,1887.5,136.4651502,8,918,188
1/27/2017,1371,979576815.6,314974,14810400000,125594000,1887.5,123.5715863,8,920,188
1/28/2017,1372,876627890.8,284503,14835800000,68979600,2250,117.4229651,8,922,188
1/29/2017,1373,665006242.1,237259,14874000000,60851700,1800,115.3535591,8,920,188
1/30/2017,1374,666408640,235738,14844900000,78227300,2037.5,123.9431022,8,920,188
1/31/2017,1375,899291774.9,257336,14859700000,164582000,1850,126.4189937,8,970,188
2/1/2017,1376,1117579231,284178,15667900000,150110000,1787.5,146.725731,8,989,188
2/2/2017,1377,1371655323,339122,15977800000,145821000,2337.5,155.1815963,8,1012,188
2/3/2017,1378,1290309706,300969,16326100000,201278000,2162.5,147.6201007,8,1030,188
2/4/2017,1379,2015299809,280253,16648800000,155064000,1725,157.885661,8,1043,188
2/5/2017,1380,1189011088,308055,16847400000,114208000,1837.5,139.8792543,9,1027,188
2/6/2017,1381,1024581929,283513,16605400000,111762000,1950,133.1373501,9,1038,188
2/7/2017,1382,1251277319,259363,16796600000,146007000,1762.5,163.8684626,9,1061,188
2/8/2017,1383,1436964739,291572,17156700000,201855000,1725,165.0452666,9,1063,188
2/9/2017,1384,1275670899,323851,17197100000,407220000,1900,159.9320837,9,994,188
2/10/2017,1385,1357279768,333043,16083600000,190452000,2000,164.4314064,9,989,188
2/11/2017,1386,1234501703,314344,15976700000,102261000,1912.5,152.9390561,9,1004,188
2/12/2017,1387,800829485.4,265479,16214700000,67530000,1725,117.8767712,8,999,188
2/13/2017,1388,580076653,231014,16141500000,100607000,1687.5,101.7713043,8,991,188
2/14/2017,1389,965896162.7,276333,16028000000,137946000,2025,126.6373398,8,1005,188
2/15/2017,1390,1201843525,317879,16264100000,89759400,2162.5,146.8104562,8,1007,188
2/16/2017,1391,1101141270,307937,16289100000,122277000,1812.5,138.830232,8,1027,188
2/17/2017,1392,989035223.9,265912,16589600000,136474000,1787.5,155.3507362,8,1046,188
2/18/2017,1393,1397813914,335276,16964800000,99073500,1975,175.4650482,8,1054,188
2/19/2017,1394,937807699.1,304046,17056600000,77423300,1950,156.0554187,10,1048,188
2/20/2017,1395,1129533972,234390,16960200000,109478000,1612.5,126.5906329,10,1080,188
2/21/2017,1396,1124294626,275162,17456900000,186869000,1812.5,157.0351243,10,1115,188
2/22/2017,1397,1201414694,292564,18033400000,136100000,1787.5,168.1820583,10,1117,188
2/23/2017,1398,1319551113,278219,18075200000,189454000,1712.5,176.3083469,10,1167,188
2/24/2017,1399,1578507215,299708,18974400000,330759000,1737.5,202.4004662,10,1174,188
2/25/2017,1400,1502398358,351311,18939500000,139961000,2037.5,225.9591355,10,1144,188
2/26/2017,1401,1108887951,322509,18518900000,116486000,2000,198.6407775,11,1165,188
2/27/2017,1402,863604450.1,290794,18837300000,131570000,2400,170.1602259,11,1180,188
2/28/2017,1403,1217855034,262940,19113600000,184956000,1762.5,177.7305279,11,1180,188
3/1/2017,1404,1495175435,327345,19104800000,229057000,1912.5,231.4569215,11,1223,188
3/2/2017,1405,1558156268,320989,19829800000,368275000,1837.5,227.2493148,11,1251,188
3/3/2017,1406,2048673496,313730,20253700000,315739000,1887.5,239.8395341,11,1275,188
3/4/2017,1407,2113345461,341952,20688800000,183270000,1875,265.152712,11,1255,188
3/5/2017,1408,1457384251,277391,20316000000,134127000,1775,227.3123188,13,1267,188
3/6/2017,1409,1258678221,295917,20531900000,153657000,1837.5,224.8933989,13,1273,188
3/7/2017,1410,1561668735,271083,20627100000,291256000,1737.5,228.8167199,13,1224,188
3/8/2017,1411,1649101594,323648,19819800000,332603000,1900,268.5355247,13,1150,188
3/9/2017,1412,1699850856,320466,18640900000,212283000,1900,245.6239505,13,1188,188
3/10/2017,1413,1301638294,294583,19275300000,563796000,1787.5,230.9372134,13,1117,188
3/11/2017,1414,1595134551,304706,18093700000,283320000,1937.5,253.3826549,13,1176,188
3/12/2017,1415,1597267599,282486,19073300000,227176000,1787.5,223.4083093,11,1221,188
3/13/2017,1416,1059808705,219283,19807700000,380277000,2000,189.4446606,11,1232,188
3/14/2017,1417,1714078403,263545,19978200000,245306000,1762.5,211.5641917,11,1240,188
3/15/2017,1418,2225822182,332859,20110400000,297805000,2025,270.2659726,11,1250,188
3/16/2017,1419,1741261446,290428,20293700000,638568000,1800,234.8212153,11,1188,188
3/17/2017,1420,2430296096,303013,19141800000,706599000,1787.5,250.8651753,11,1100,188
3/18/2017,1421,2053312131,300424,17838700000,621302000,1975,247.7964586,11,974,188
3/19/2017,1422,1667786789,278779,15846000000,406648000,2025,223.949248,11,1037,188
3/20/2017,1423,1408728696,260974,16829800000,286530000,1962.5,214.7779725,11,1054,188
3/21/2017,1424,1567997980,260448,17125600000,337391000,1712.5,226.4028432,11,1121,188
3/22/2017,1425,1791692136,297088,18187100000,380841000,1812.5,252.8185197,11,1049,188
3/23/2017,1426,1981877484,317589,17043400000,248540000,1962.5,267.6975181,11,1039,188
3/24/2017,1427,1587147454,276232,16857000000,491038000,1737.5,228.7634481,11,938,188
3/25/2017,1428,1623798703,305133,15204800000,435803000,2237.5,245.0680881,11,973,188
3/26/2017,1429,4174367278,253296,15814800000,303668000,1800,192.6325129,9,967,188
3/27/2017,1430,1198366655,221510,15785000000,372535000,1925,153.036471,9,1046,188
3/28/2017,1431,1536914178,210842,16964500000,326332000,1712.5,172.8503112,9,1047,188
3/29/2017,1432,1774634487,311612,16990900000,298458000,2025,248.1120707,9,1040,188
3/30/2017,1433,1410431759,272352,16929800000,352969000,1687.5,209.3001991,9,1026,188
3/31/2017,1434,1558724066,294132,16679000000,447287000,2050,210.6123248,9,1072,188
4/1/2017,1435,2029905373,261567,17413000000,289634000,1700,208.2290192,9,1081,189
4/2/2017,1436,1454299014,272344,17559400000,514187000,1750,205.4624656,9,1102,189
4/3/2017,1437,1228249924,226678,17924600000,580444000,1875,172.9442055,9,1144,189
4/4/2017,1438,1774952762,281436,18619000000,436310000,2150,214.6999882,9,1133,189
4/5/2017,1439,1710735059,249981,18435700000,414784000,1575,197.0599642,9,1125,189
4/6/2017,1440,1777343138,314865,18302600000,511222000,1975,235.9810089,9,1183,189
4/7/2017,1441,1718136500,300356,19168500000,317022000,1925,230.2193413,9,1177,189
4/8/2017,1442,1608244749,291966,19068600000,209312000,1862.5,217.6480458,9,1176,189
4/9/2017,1443,1106982363,246642,19134400000,242343000,1912.5,189.3096873,9,1188,189
4/10/2017,1444,1060300189,230428,19311200000,215883000,1862.5,163.1655085,9,1187,189
4/11/2017,1445,1541552488,260713,19316000000,216182000,1837.5,185.0161441,9,1205,189
4/12/2017,1446,1697053638,308799,19600800000,288702000,2137.5,229.7581549,9,1200,189
4/13/2017,1447,1713055540,276482,19541300000,351969000,1775,213.3811992,9,1169,189
4/14/2017,1448,1753738488,255899,19043800000,254827000,1675,210.4821992,9,1168,189
4/15/2017,1449,1832976684,261457,18996500000,203559000,1637.5,237.5030528,9,1173,189
4/16/2017,1450,1343053284,274918,19085100000,183231000,1850,206.1289825,9,1183,189
4/17/2017,1451,1239998469,222059,19260500000,253206000,1800,165.477297,9,1194,189
4/18/2017,1452,1636657899,236039,19433800000,270524000,1812.5,174.6945731,9,1212,189
4/19/2017,1453,2019941080,287650,19734800000,288061000,1750,210.6738028,9,1210,189
4/20/2017,1454,1702111103,314801,19719900000,315108000,1787.5,216.0788198,9,1229,189
4/21/2017,1455,1817776172,278029,20020700000,272167000,1837.5,231.2090277,9,1222,189
4/22/2017,1456,1766414692,317732,19913900000,249320000,1950,239.3116013,9,1232,189
4/23/2017,1457,1260144614,290463,20066200000,258951000,1937.5,191.4698163,10,1207,189
4/24/2017,1458,1264573453,237348,19705400000,235806000,1762.5,166.1098465,10,1250,189
4/25/2017,1459,1738584208,242726,20372300000,242556000,1762.5,183.4448981,10,1265,189
4/26/2017,1460,2864095819,284621,20627900000,329631000,1687.5,255.156148,10,1281,189
4/27/2017,1461,2417749855,337419,20889200000,449197000,1925,262.020012,10,1318,189
4/28/2017,1462,2355545124,289789,21476000000,527489000,1762.5,243.5079496,10,1316,189
4/29/2017,1463,2325223169,292537,21479800000,422706000,1662.5,245.7812762,10,1322,189
4/30/2017,1464,1883170654,367537,21548400000,413115000,2225,277.0637886,14,1348,189
5/1/2017,1465,1498676384,283098,21981800000,713624000,1937.5,199.9253704,14,1422,189
5/2/2017,1466,1926981754,273662,23170200000,477338000,1800,210.5254173,14,1453,189
5/3/2017,1467,2450854701,348999,23707100000,583796000,2050,281.1593156,14,1490,189
5/4/2017,1468,2238893658,303911,24311900000,933549000,1725,248.3444475,14,1538,189
5/5/2017,1469,3157624814,344956,25133100000,946036000,2012.5,301.1774754,14,1555,189
5/6/2017,1470,3032275550,269257,25395600000,582530000,1637.5,257.2049358,14,1579,189
5/7/2017,1471,2655176840,375201,25768500000,1080030000,2175,311.9304719,18,1597,189
5/8/2017,1472,2360524670,303581,26056500000,1340320000,2012.5,265.1810368,18,1723,189
5/9/2017,1473,3469505984,366473,28132200000,1167920000,2237.5,317.4987663,18,1755,189
5/10/2017,1474,3401342608,342976,28668100000,915723000,2012.5,309.3073705,18,1787,189
5/11/2017,1475,3890870620,291083,29060600000,799490000,1712.5,289.3033344,18,1849,189
5/12/2017,1476,2947910446,323139,30131100000,740984000,1875,295.4107304,18,1724,189
5/13/2017,1477,3165496668,313713,28132300000,579635000,1887.5,322.7122675,18,1805,189
5/14/2017,1478,2430904421,325881,29405100000,437196000,1950,298.993528,22,1809,189
5/15/2017,1479,2065809661,372961,29532600000,731529000,2087.5,300.0502344,22,1738,189
5/16/2017,1480,2952625538,315765,28446300000,959045000,2037.5,308.784798,22,1734,189
5/17/2017,1481,3145250370,259127,28204800000,1064730000,1687.5,315.7636175,22,1839,189
5/18/2017,1482,4554867887,305519,29710500000,894321000,1987.5,510.2912801,22,1889,189
5/19/2017,1483,3621705601,289454,30999000000,1157290000,1787.5,399.0888452,22,1988,189
5/20/2017,1484,3579113126,302384,32422400000,961336000,1937.5,425.7832812,22,2085,189
5/21/2017,1485,3422563625,346598,33779400000,1147860000,2037.5,390.757002,37,2041,189
5/22/2017,1486,2757212910,337219,33393600000,1942220000,1937.5,369.1303822,37,2173,189
5/23/2017,1487,4338487482,322702,35822600000,1378750000,1787.5,389.7864847,37,2320,189
5/24/2017,1488,4853018859,359621,37949200000,1725380000,2050,460.6400262,37,2444,189
5/25/2017,1489,4905312832,352401,39995400000,2406700000,1975,477.8048293,37,2305,189
5/26/2017,1490,5568058371,346957,37950600000,1763480000,2012.5,490.2028887,37,2202,189
5/27/2017,1491,4252751823,332818,35917100000,1700480000,1900,464.5623673,37,2039,189
5/28/2017,1492,3481712661,320651,33595900000,1147140000,2012.5,520.6563647,24,2156,189
5/29/2017,1493,3304444604,323382,35323500000,994625000,2125,448.4892799,24,2256,189
5/30/2017,1494,3918407850,311570,36897000000,1443970000,1950,480.2485367,24,2175,189
5/31/2017,1495,4863472404,349637,35786700000,1544830000,2162.5,569.8934106,24,2286,189
6/1/2017,1496,5727853785,335271,37446200000,1653180000,2162.5,594.8078642,24,2408,189
6/2/2017,1497,6821466770,312559,39344600000,1317030000,2062.5,561.6506133,24,2489,189
6/3/2017,1498,5893124898,300256,40817100000,1514950000,1987.5,499.2182264,24,2515,189
6/4/2017,1499,5830749425,297480,41708200000,1355120000,2262.5,503.9878237,23,2512,189
6/5/2017,1500,4904278170,254857,41133900000,1369310000,2025,471.0684042,23,2687,189
6/6/2017,1501,6471800723,274263,44061000000,2089610000,1987.5,438.6788174,23,2863,189
6/7/2017,1502,5758987862,314072,46989800000,1517710000,2012.5,535.2708554,23,2732,189
6/8/2017,1503,5694553385,332491,44557100000,1281170000,2000,656.3625276,23,2806,189
6/9/2017,1504,5493687115,300045,45987100000,1348950000,2025,492.0073024,23,2824,189
6/10/2017,1505,6098477145,272640,46331400000,2018890000,1825,462.4392889,23,2948,189
6/11/2017,1506,5457384604,273512,48208700000,1752400000,1887.5,414.5439262,25,2958,189
6/12/2017,1507,4365062645,223428,48391200000,2569530000,1725,360.1519041,25,2660,189
6/13/2017,1508,5718025901,270277,43934100000,1781200000,1950,395.8797631,25,2717,189
6/14/2017,1509,6187026016,283736,44528300000,1696560000,1725,462.918028,25,2506,189
6/15/2017,1510,6070018015,280982,40971300000,2026260000,1700,454.0542456,25,2465,189
6/16/2017,1511,5841077851,304510,40484100000,1195190000,1975,459.3559411,25,2519,189
6/17/2017,1512,6807756128,279382,41217200000,1534510000,1912.5,382.816318,25,2656,189
6/18/2017,1513,4252111405,237550,43539300000,1178660000,1775,327.1704737,21,2548,189
6/19/2017,1514,3758184477,207193,41800600000,1446840000,1675,273.1286417,21,2590,189
6/20/2017,1515,5960744488,255352,42498000000,1854190000,1937.5,365.3067187,21,2722,189
6/21/2017,1516,6086259748,274134,44440800000,1626580000,1812.5,381.8442515,21,2689,189
6/22/2017,1517,6477825151,273195,44143700000,1097940000,1662.5,447.7017667,21,2705,189
6/23/2017,1518,5954707118,267521,44415900000,961319000,1712.5,458.2218222,21,2745,189
6/24/2017,1519,4959371047,280541,44932900000,982750000,2087.5,370.5002924,21,2609,189
6/25/2017,1520,4109556358,224825,42783800000,1161100000,1725,308.5481162,21,2589,189
6/26/2017,1521,3609462349,186306,42514000000,1663280000,1687.5,255.8019453,21,2478,189
6/27/2017,1522,5809144125,242763,40677900000,1489790000,1687.5,347.2586173,21,2552,189
6/28/2017,1523,5414312424,256108,41906700000,1183870000,1650,370.2758158,21,2575,189
6/29/2017,1524,5419830193,279558,42150300000,949979000,1875,393.902414,21,2539,189
6/30/2017,1525,6479410259,240101,41689100000,860273000,1625,341.7659398,21,2481,189
7/1/2017,1526,4661474076,259819,40928200000,779914000,1750,365.3792877,21,2435,191
7/2/2017,1527,3602976113,235021,40010500000,803747000,2112.5,265.1670235,17,2506,191
7/3/2017,1528,3139819426,199491,41037200000,964112000,2337.5,209.7560854,17,2564,191
7/4/2017,1529,4827095420,242526,42067900000,985516000,2137.5,263.7663524,17,2602,191
7/5/2017,1530,4289545208,255185,42760800000,941566000,1887.5,294.1990455,17,2602,191
7/6/2017,1531,4519033770,232364,42851400000,761957000,1887.5,241.2651201,17,2609,191
7/7/2017,1532,4795728373,242123,42864200000,917412000,1950,240.2096984,17,2519,191
7/8/2017,1533,4604232130,243335,41417700000,733330000,1750,246.8317837,17,2571,191
7/9/2017,1534,3223903804,217922,42283200000,527856000,1962.5,196.819033,20,2518,191
7/10/2017,1535,3287319238,187041,41509000000,1111200000,1850,157.9637222,20,2373,191
7/11/2017,1536,4566827519,236668,39224200000,1329760000,2362.5,195.6538779,20,2338,191
7/12/2017,1537,5053960337,280295,38355900000,1117410000,2287.5,219.6862868,20,2399,191
7/13/2017,1538,3813118471,241995,39511000000,835770000,2087.5,204.2032969,20,2358,191
7/14/2017,1539,3902341323,247355,38823100000,882503000,2012.5,211.8444423,20,2233,191
7/15/2017,1540,3655662104,238562,36681300000,993608000,1812.5,223.9911859,20,1999,191
7/16/2017,1541,2994619317,231942,32767600000,1182870000,1562.5,389.651531,23,1930,191
7/17/2017,1542,3059206537,200785,31795000000,1201760000,1962.5,165.7800557,23,2228,191
7/18/2017,1543,4508835480,219898,36749400000,1512450000,1925,190.6879168,23,2319,191
7/19/2017,1544,4332545023,249043,38227800000,1245100000,1950,209.9692981,23,2273,191
7/20/2017,1545,5378441078,263787,37356800000,2249260000,1937.5,215.0179907,23,2818,191
7/21/2017,1546,4981778319,238774,46719000000,1489450000,2112.5,227.15089,23,2668,191
7/22/2017,1547,5462517078,304511,43929600000,1177130000,2150,288.4218129,23,2810,191
7/23/2017,1548,3676187284,223198,46231100000,1072840000,2000,171.0369199,21,2730,191
7/24/2017,1549,3243273384,180859,44995600000,866474000,2150,125.3769382,21,2755,191
7/25/2017,1550,4683856276,239894,45410100000,1460090000,2225,166.9635299,21,2576,191
7/26/2017,1551,17080481996,243888,42455000000,937404000,1850,168.492933,21,2529,191
7/27/2017,1552,8478641618,237706,41816500000,789104000,1837.5,167.53482,21,2672,191
7/28/2017,1553,5036198009,225215,44144400000,1380100000,1925,166.2705696,21,2809,191
7/29/2017,1554,9392494191,247057,46246700000,803746000,1874.99997,188.4313533,21,2726,191
7/30/2017,1555,9980325572,210977,44890700000,705943000,1962.5,156.4666534,29,2757,191
7/31/2017,1556,23502530630,183998,45535800000,860575000,1837.5,138.1168222,29,2875,191
8/1/2017,1557,6487266113,230867,47321800000,1324670000,1812.5,194.8688662,29,2718,191
8/2/2017,1558,6314839862,131726,44950800000,1094950000,1862.5,75.94662049,29,2711,191
8/3/2017,1559,6095382159,209169,44666400000,804797000,1900,130.5148568,29,2805,191
8/4/2017,1560,3985856531,212879,46276200000,1002120000,1724.99999,124.1059642,29,2896,191
8/5/2017,1561,4700487807,235613,47778200000,1945700000,2237.5,113.4712362,29,3253,191
8/6/2017,1562,4520856486,239594,53720900000,1105030000,2212.5,113.566787,28,3214,191
8/7/2017,1563,3827860513,199487,52987300000,1482280000,1750,87.90639939,28,3379,191
8/8/2017,1564,5344360592,248849,55590300000,1752760000,1912.5,121.8264918,28,3420,191
8/9/2017,1565,6999807890,275410,56424900000,1468960000,2050,159.0631105,28,3342,191
8/10/2017,1566,6053147916,260817,55134700000,1515110000,1725,157.9519131,28,3381,191
8/11/2017,1567,8114140689,257831,55668000000,2021190000,1675,193.1860029,28,3651,191
8/12/2017,1568,10607229285,283857,60242100000,2219590000,1799.999995,234.9447078,28,3885,191
8/13/2017,1569,7339473753,260386,64034100000,3159090000,1687.5,210.7524022,38,4073,191
8/14/2017,1570,8291705476,263162,67112300000,2463090000,1850,189.7110465,38,4325,191
8/15/2017,1571,9439870154,255232,71425500000,3258050000,1625,249.1882738,38,4182,191
8/16/2017,1572,8648245882,310850,69342700000,2272040000,1900,350.4503826,38,4377,191
8/17/2017,1573,10119807564,274736,72389100000,2553360000,1625,347.5250086,38,4332,191
8/18/2017,1574,9583441752,347140,71406500000,2941710000,2237.5,365.3163491,38,4161,191
8/19/2017,1575,9070486468,312101,68333100000,2975820000,1862.5,337.9619232,38,4194,191
8/20/2017,1576,8048946859,266681,69192700000,2109770000,1887.5,265.9117988,31,4088,191
8/21/2017,1577,6239561704,210722,67567100000,2800890000,1625,208.9819963,31,4002,191
8/22/2017,1578,8461915442,236657,66051000000,3764240000,1437.5,297.9649648,31,4101,191
8/23/2017,1579,6285572768,196194,67553000000,2369820000,1112.5,334.1847451,31,4152,191
8/24/2017,1580,8918705595,315575,68363900000,2037750000,1987.499999,541.9706816,31,4335,191
8/25/2017,1581,6005682406,203704,71595100000,1727970000,1262.499182,386.0000518,31,4372,191
8/26/2017,1582,4772520810,208068,72249100000,1511610000,1262.5,425.8158792,31,4352,191
8/27/2017,1583,5272896082,226380,71809200000,1537460000,1312.5,425.3131221,33,4383,191
8/28/2017,1584,4690372967,261736,72467900000,1959330000,1937.5,358.8427278,33,4383,191
8/29/2017,1585,6806233700,223642,72553800000,2486080000,1612.5,378.1784669,33,4579,191
8/30/2017,1586,7299585839,280967,75556600000,1937850000,1862.5,461.7601417,33,4565,191
8/31/2017,1587,6005101732,271298,75322300000,1944930000,2100,388.4975306,33,4703,191
9/1/2017,1588,6686763921,280561,77748400000,2599080000,2037.49997,413.2149269,33,4892,191
9/2/2017,1589,6372729019,283496,81060600000,2722140000,2174.99999,382.7420165,33,4579,191
9/3/2017,1590,5245517002,236647,75841700000,1933190000,2050,290.49926,35,4583,191
9/4/2017,1591,4629374760,195135,75955500000,2987330000,1925,239.1352699,35,4236,191
9/5/2017,1592,8144994812,269105,69954400000,2697970000,2187.49998,325.4017002,35,4377,191
9/6/2017,1593,27302885945,277751,72418700000,2172100000,2462.5,281.9048031,35,4597,191
9/7/2017,1594,9374357942,276063,75945000000,1844620000,2025,272.599878,35,4600,191
9/8/2017,1595,7979581957,256198,76220200000,2700890000,2200,257.3357948,35,4229,191
9/9/2017,1596,7775173777,279313,70017200000,1386230000,2187.5,217.7657246,35,4226,191
9/10/2017,1597,6468202911,217721,70018100000,1679090000,2112.5,144.8504163,41,4123,191
9/11/2017,1598,5657565898,193102,68256000000,1557330000,1725,143.23842,41,4161,191
9/12/2017,1599,8820034508,253318,69033400000,1864530000,2175,159.7338304,41,4131,191
9/13/2017,1600,7775611483,256042,68432200000,2219410000,2350,148.9079562,41,3883,191
9/14/2017,1601,7308797194,263130,64191600000,2716310000,2375,133.7314867,41,3155,191
9/15/2017,1602,9250397238,267894,52453500000,4148070000,2175,153.7350359,41,3638,191
9/16/2017,1603,10738859991,291899,60271600000,1818400000,2250,174.8166479,41,3625,191
9/17/2017,1604,7030949037,228088,59757800000,1239150000,2112.5,119.9178055,30,3583,191
9/18/2017,1605,5675732020,197507,59514100000,1943210000,2200,99.41066001,30,4065,191
9/19/2017,1606,7577448658,218077,67520300000,1563980000,1587.5,168.3081004,30,3925,191
9/20/2017,1607,6411049419,282761,64918500000,1213830000,1950,173.7034153,30,3906,191
9/21/2017,1608,5872208063,235606,64677600000,1411480000,1462.5,146.4070095,30,3631,191
9/22/2017,1609,6079715636,255081,60152300000,1194830000,2200,136.3488442,30,3631,191
9/23/2017,1610,5980092058,227476,60190000000,928114000,1737.5,117.1641681,30,3792,191
9/24/2017,1611,4072664038,203695,62954300000,768015000,2075,99.69585805,24,3683,191
9/25/2017,1612,3772645263,185132,61061100000,1374210000,1812.5,83.67519444,24,3926,191
9/26/2017,1613,6716031845,226478,65161000000,1043740000,1562.5,147.3704968,24,3892,191
9/27/2017,1614,7236433588,263510,64579200000,1686880000,1725,150.0856113,24,4201,191
9/28/2017,1615,7457360724,257814,69633200000,1712320000,1837.5,143.4986526,24,4175,191
9/29/2017,1616,7940756668,275799,69219200000,1367050000,2212.5,134.4516022,24,4163,191
9/30/2017,1617,7198613226,254269,69136600000,1207450000,2112.5,115.3321625,24,4339,191
10/1/2017,1618,6466195815,212540,72047300000,1208210000,1725,101.4414579,24,4404,191
10/2/2017,1619,5478228418,203523,72963200000,1431730000,1625,119.0534979,24,4409,191
10/3/2017,1620,6959460230,294852,73181300000,1288020000,1875,180.47324,24,4317,191
10/4/2017,1621,5278685929,281949,71712500000,1116770000,2287.5,152.5344188,24,4229,191
10/5/2017,1622,4731560640,232692,70233700000,1161770000,1675,136.732834,24,4328,191
10/6/2017,1623,5948496411,273118,71810600000,1069940000,1562.5,160.3442403,24,4371,191
10/7/2017,1624,5058315885,283540,72565100000,906928000,1987.5,149.0212022,24,4427,191
10/8/2017,1625,4045230712,231068,73575400000,1313870000,1975,108.2155643,36,4610,191
10/9/2017,1626,5133883379,238203,76656500000,1968740000,2275,111.7964751,36,4772,191
10/10/2017,1627,10881358240,296785,79351800000,1597140000,2012.5,149.3409866,36,4782,191
10/11/2017,1628,7801739296,302941,79578200000,1222280000,2000,167.2582099,36,4826,191
10/12/2017,1629,8530606869,292320,80256700000,2791610000,1737.5,148.1728918,36,5447,191
10/13/2017,1630,9738706832,293011,90812400000,3615480000,1912.5,174.4145147,36,5647,191
10/14/2017,1631,9296574918,309683,93803000000,1669030000,1700,281.5345822,36,5832,191
10/15/2017,1632,7482654334,292999,97011900000,1976040000,1762.5,227.5956389,38,5678,191
10/16/2017,1633,6505914164,283278,94559000000,2008070000,2437.5,162.7073282,38,5726,191
10/17/2017,1634,9686401819,314551,95469300000,1821570000,2175,193.4194609,38,5606,191
10/18/2017,1635,14252765186,334274,93190200000,2399270000,2050,209.1372614,38,5591,191
10/19/2017,1636,10552032963,329428,92867000000,1780540000,1887.5,192.2026716,38,5709,191
10/20/2017,1637,10051379164,356807,94947900000,2354430000,2225,191.5123957,38,6011,191
10/21/2017,1638,9985755611,312230,99763200000,2207100000,2237.5,161.9724456,38,6032,191
10/22/2017,1639,8147872369,312104,1.00E+11,2034630000,1912.5,167.7673012,40,6008,191
10/23/2017,1640,7537558855,288949,99941600000,2401840000,2275,155.3319302,40,5930,191
10/24/2017,1641,13155616533,315925,98781600000,2735700000,2137.5,185.6443395,40,5527,191
10/25/2017,1642,11689059685,347053,91954200000,1966990000,2087.5,199.7905691,40,5751,191
